title,date,subject,gilligan_related,url,author,section,subject_type,notes
,2020-01-09T16:00:48+00:00,,review,https://www.slashfilm.com/571525/brahms-the-boy-ii-set-visit/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-01-09T16:30:50+00:00,,review,https://www.slashfilm.com/571527/buck-henry-dead-89/,,,,Automated collection; review subject and Gilligan flag manually.
Hoai-Tran Bui,2020-01-09T17:00:10+00:00,,review,https://www.slashfilm.com/571520/hoai-tran-buis-top-10-movies-of-2019/,,,,Automated collection; review subject and Gilligan flag manually.
Dracula-Inspired Horror Series,2020-01-09T17:30:41+00:00,,review,https://www.slashfilm.com/571529/brides-tv-series/,,,,Automated collection; review subject and Gilligan flag manually.
Revisiting,2020-01-09T18:00:29+00:00,,review,https://www.slashfilm.com/571530/disneyland-around-the-seasons/,,,,Automated collection; review subject and Gilligan flag manually.
FX Will No Longer Air,2020-01-09T18:30:48+00:00,,review,https://www.slashfilm.com/571539/impeachment-american-crime-story-delay/,,,,Automated collection; review subject and Gilligan flag manually.
FX Announces Three More,2020-01-09T19:00:14+00:00,,review,https://www.slashfilm.com/571540/american-horror-story-renewed/,,,,Automated collection; review subject and Gilligan flag manually.
Nicholas Hoult Joins,2020-01-09T19:30:12+00:00,,review,https://www.slashfilm.com/571538/mission-impossible-cast-nicholas-hoult/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-01-09T20:00:30+00:00,,review,https://www.slashfilm.com/571541/howling-remake/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-01-09T20:30:26+00:00,,review,https://www.slashfilm.com/571531/star-wars-the-rise-of-skywalker-character-death/,,,,Automated collection; review subject and Gilligan flag manually.
Sequel Bits:,2020-01-09T21:00:24+00:00,,review,https://www.slashfilm.com/571536/sequel-bits-mission-impossible-the-purge-the-matrix-thirtysomething-bad-boys/,,,,Automated collection; review subject and Gilligan flag manually.
"Daily Podcast: Can Quibi Change How We View TV Shows? Mission: Impossible, The Batman, The Flash, The Howling & Oscars - SlashFilm",2020-01-09T21:15:46+00:00,,review,https://www.slashfilm.com/571546/daily-podcast-can-quibi-change-how-we-view-tv-shows-mission-impossible-the-batman-the-flash-the-howling-oscars/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-01-09T21:30:33+00:00,,review,https://www.slashfilm.com/571542/devs-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
A,2020-01-09T22:00:43+00:00,,review,https://www.slashfilm.com/571548/parasite-limited-series/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-01-09T22:30:54+00:00,,review,https://www.slashfilm.com/571534/dan-harmon-left-starburns-industries/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-01-09T23:00:28+00:00,,review,https://www.slashfilm.com/571547/mcmillions-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
The Clock Tower: What A New Poster Tells Us About The Conclusion To,2020-01-09T23:30:55+00:00,,review,https://www.slashfilm.com/571532/crisis-on-infinite-earths-poster/,,,,Automated collection; review subject and Gilligan flag manually.
Warner Bros. International Will Use Artificial Intelligence To Help Select Release Dates [Updated] - SlashFilm,2020-01-10T00:00:21+00:00,,review,https://www.slashfilm.com/571519/warner-bros-artificial-intelligence/,,,,Automated collection; review subject and Gilligan flag manually.
Jordan Vogt-Roberts,2020-01-10T00:30:26+00:00,,review,https://www.slashfilm.com/571533/jordan-vogt-roberts-monster-movie-rodney-barnes/,,,,Automated collection; review subject and Gilligan flag manually.
Scott Derrickson Will No Longer Direct,2020-01-10T00:49:00+00:00,,review,https://www.slashfilm.com/571551/doctor-strange-2-director-no-longer-scott-derrickson/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-01-10T01:00:22+00:00,,review,https://www.slashfilm.com/571535/chilling-adventures-of-sabrina-part-3-trailer-music-video/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-01-10T01:30:13+00:00,,review,https://www.slashfilm.com/571550/rotten-tomatoes-golden-tomato-awards-2020/,,,,Automated collection; review subject and Gilligan flag manually.
Superhero Bits:,2020-01-10T02:00:57+00:00,,review,https://www.slashfilm.com/571544/superhero-bits-1881/,,,,Automated collection; review subject and Gilligan flag manually.
"The Morning Watch: Analyzing Severe Movie Injuries,",2020-01-10T13:00:26+00:00,,review,https://www.slashfilm.com/571554/the-morning-watch-analyzing-severe-movie-injuries-star-wars-starfighters-explained-more/,,,,Automated collection; review subject and Gilligan flag manually.
VOTD: Watch Dave Chappelle,2020-01-10T14:00:52+00:00,,review,https://www.slashfilm.com/571555/dave-chappelle-mark-twain-prize-speech/,,,,Automated collection; review subject and Gilligan flag manually.
Ben Pearson,2020-01-10T15:00:17+00:00,,review,https://www.slashfilm.com/571430/ben-pearsons-top-10-movies-of-2019/,,,,Automated collection; review subject and Gilligan flag manually.
Noah Hawley,2020-01-10T15:30:29+00:00,,review,https://www.slashfilm.com/571558/noah-hawley-star-trek-movie/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-01-10T16:00:05+00:00,,review,https://www.slashfilm.com/571556/like-a-boss-review/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-01-10T16:30:11+00:00,,review,https://www.slashfilm.com/571561/fargo-season-4-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-01-10T17:00:23+00:00,,review,https://www.slashfilm.com/571557/lizzie-mcguire-revival-showrunner-halted/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-01-10T17:30:13+00:00,,review,https://www.slashfilm.com/571562/g-i-joe-snake-eyes-movie-starts-shooting-in-japan/,,,,Automated collection; review subject and Gilligan flag manually.
/Film,2020-01-10T18:00:21+00:00,,review,https://www.slashfilm.com/571545/slashfilms-top-15-movies-of-2019/,,,,Automated collection; review subject and Gilligan flag manually.
How,2020-01-10T18:30:23+00:00,,review,https://www.slashfilm.com/571559/fargo-season-4-inspirations/,,,,Automated collection; review subject and Gilligan flag manually.
Now Stream This:,2020-01-10T19:00:15+00:00,,review,https://www.slashfilm.com/571552/best-movies-streaming-right-now-midsommar/,,,,Automated collection; review subject and Gilligan flag manually.
"Daily Podcast: Director Leaves Doctor Strange 2, Using AI To Greenlight Movies, Parasite HBO Series - SlashFilm",2020-01-10T19:15:37+00:00,,review,https://www.slashfilm.com/571570/daily-podcast-director-leaves-doctor-strange-2-using-ai-to-greenlight-movies-parasite-hbo-series/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-01-10T19:30:56+00:00,,review,https://www.slashfilm.com/571563/brooklyn-nine-nine-season-7-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
The Best World War I Movies You,2020-01-10T20:00:40+00:00,,review,https://www.slashfilm.com/571494/world-war-i-movies/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-01-10T20:30:03+00:00,,review,https://www.slashfilm.com/571560/what-we-do-in-the-shadows-season-2-guest-stars/,,,,Automated collection; review subject and Gilligan flag manually.
The 10 Best Movie Soundtracks Of The Decade - SlashFilm,2020-01-10T21:00:33+00:00,,review,https://www.slashfilm.com/571471/best-movie-soundtracks-of-the-decade/,,,,Automated collection; review subject and Gilligan flag manually.
Christopher Nolan,2020-01-10T21:30:32+00:00,,review,https://www.slashfilm.com/571575/tenet-budget/,,,,Automated collection; review subject and Gilligan flag manually.
Work On The,2020-01-10T22:00:30+00:00,,review,https://www.slashfilm.com/571574/willow-sequel-series-in-the-works-disney-warwick-davis/,,,,Automated collection; review subject and Gilligan flag manually.
Rumor: A Bearded Jar Jar Binks Will Appear In The Obi-Wan Kenobi Disney+ Series - SlashFilm,2020-01-10T22:21:04+00:00,,review,https://www.slashfilm.com/571579/rumor-jar-jar-binks-obi-wan-kenobi/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-01-10T22:30:01+00:00,,review,https://www.slashfilm.com/571566/better-call-saul-season-5-teaser-new/,,,,Automated collection; review subject and Gilligan flag manually.
Robert Zemeckis Will Direct Sci-Fi Thriller,2020-01-10T22:40:10+00:00,,review,https://www.slashfilm.com/571580/ares-robert-zemeckis/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-01-10T23:00:57+00:00,,review,https://www.slashfilm.com/571569/frozen-2-sing-along-screenings-arriving-next-week/,,,,Automated collection; review subject and Gilligan flag manually.
Brian K. Vaughan,2020-01-10T23:03:14+00:00,,review,https://www.slashfilm.com/571581/ex-machina-comic-adaptation-the-great-machine-movie/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-01-10T23:30:41+00:00,,review,https://www.slashfilm.com/571564/mrs-america-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
"Theme Park Bits: Lunar New Year At DCA, Six Flags",2020-01-11T00:00:36+00:00,,review,https://www.slashfilm.com/571523/theme-park-bits-lunar-new-year-at-dca-six-flags-new-coaster-and-more/,,,,Automated collection; review subject and Gilligan flag manually.
An Official Flagship Harry Potter Store Will Bring Magic To New York This Summer - SlashFilm,2020-01-11T00:30:44+00:00,,review,https://www.slashfilm.com/571565/official-harry-potter-store-in-nyc/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-01-11T01:00:24+00:00,,review,https://www.slashfilm.com/571571/stranger-things-comic-russia-eleven/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-01-11T01:30:21+00:00,,review,https://www.slashfilm.com/571567/breeders-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
Superhero Bits:,2020-01-11T02:00:41+00:00,,review,https://www.slashfilm.com/571568/superhero-bits-1882/,,,,Automated collection; review subject and Gilligan flag manually.
"Theme Park Bits: A runDisney Club, Disney Villains After Hours Foodie Guide, And More - SlashFilm",2020-01-11T16:00:49+00:00,,review,https://www.slashfilm.com/571524/theme-park-bits-a-rundisney-club-disney-villains-after-hours-foodie-guide-and-more/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-01-11T17:00:19+00:00,,review,https://www.slashfilm.com/571582/uncharted-movie-director-is-now-ruben-fleischer/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-01-11T17:30:22+00:00,,review,https://www.slashfilm.com/571583/space-camp-remake/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-01-11T18:00:58+00:00,,review,https://www.slashfilm.com/571506/weathering-with-you-clip/,,,,Automated collection; review subject and Gilligan flag manually.
Jemaine Clement Discusses Being In At Least Two Of The,2020-01-11T18:30:11+00:00,,review,https://www.slashfilm.com/571584/jemaine-clement-talks-avatar-sequels/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-01-11T19:00:11+00:00,,review,https://www.slashfilm.com/571549/gretel-and-hansel-featurette-tells-you-a-scary-fairytale/,,,,Automated collection; review subject and Gilligan flag manually.
Exclusive: Margaret Atwood,2020-01-11T19:30:00+00:00,,review,https://www.slashfilm.com/571585/the-testaments-series/,,,,Automated collection; review subject and Gilligan flag manually.
TV Bits:,2020-01-11T20:00:12+00:00,,review,https://www.slashfilm.com/571513/tv-bits-17/,,,,Automated collection; review subject and Gilligan flag manually.
Exclusive:,2020-01-11T20:30:27+00:00,,review,https://www.slashfilm.com/571586/the-goldbergs-season-7-interview-sean-giambrone-tca-2020/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-01-11T21:00:40+00:00,,review,https://www.slashfilm.com/571576/seance-on-a-wet-afternoon/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-01-11T22:00:39+00:00,,review,https://www.slashfilm.com/571577/bad-boys-for-life-clip/,,,,Automated collection; review subject and Gilligan flag manually.
The,2020-01-11T23:00:02+00:00,,review,https://www.slashfilm.com/571587/the-chucky-tv-series-tca-2020/,,,,Automated collection; review subject and Gilligan flag manually.
"This Week In Trailers: Straight Up, Human Nature, After Midnight, Shoot To Mary, Cheer - SlashFilm",2020-01-12T16:00:44+00:00,,review,https://www.slashfilm.com/571553/this-week-in-trailers-straight-up-human-nature-after-midnight-shoot-to-mary-cheer/,,,,Automated collection; review subject and Gilligan flag manually.
Satoshi Kon,2020-01-12T17:00:25+00:00,,review,https://www.slashfilm.com/571537/tokyo-godfathers-returning-to-theaters-satoshi-kon/,,,,Automated collection; review subject and Gilligan flag manually.
NBC Announces,2020-01-12T17:30:58+00:00,,review,https://www.slashfilm.com/571588/young-rock-tv-series-tca-2020/,,,,Automated collection; review subject and Gilligan flag manually.
"Theme Park Bits: Lord Of The Rings At Universal, Sam The Eagle Comes To Epcot, And More - SlashFilm",2020-01-12T18:00:11+00:00,,review,https://www.slashfilm.com/571522/theme-park-bits-lord-of-the-rings-at-universal-sam-the-eagle-comes-to-epcot-and-more/,,,,Automated collection; review subject and Gilligan flag manually.
Exclusive: NBC,2020-01-12T18:30:17+00:00,,review,https://www.slashfilm.com/571589/exclusive-nbcs-peacock-considering-quantum-leap-revival-as-millennials-drive-saved-by-the-bell-and-punky-brewster-returns-tca-2020/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-01-12T19:00:03+00:00,,review,https://www.slashfilm.com/571543/the-outsider-featurette-stephen-king/,,,,Automated collection; review subject and Gilligan flag manually.
NBC Addresses Firing,2020-01-12T19:30:33+00:00,,review,https://www.slashfilm.com/571590/nbc-addresses-shane-gillis-saturday-night-live-controversy-tca-2020/,,,,Automated collection; review subject and Gilligan flag manually.
TV Bits:,2020-01-12T20:00:09+00:00,,review,https://www.slashfilm.com/571573/tv-bits-18/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-01-12T21:00:55+00:00,,review,https://www.slashfilm.com/571572/standing-up-falling-down-trailer/,,,,Automated collection; review subject and Gilligan flag manually.
Amy Poehler And Tina Fey Will Return As Golden Globes Hosts In 2021 - SlashFilm,2020-01-12T23:00:21+00:00,,review,https://www.slashfilm.com/571591/tina-fey-and-amy-poehler-hosting-the-golden-globes/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-01-13T00:00:10+00:00,,review,https://www.slashfilm.com/571592/twilight-zone-season-2-cast-announced-and-jordan-peele-wrote-an-episode-this-time-tca-2020/,,,,Automated collection; review subject and Gilligan flag manually.
"The Morning Watch: Rapping The Career Of Will Smith,",2020-01-13T13:00:54+00:00,,review,https://www.slashfilm.com/571578/the-morning-watch-history-of-will-smith-rap/,,,,Automated collection; review subject and Gilligan flag manually.
2020 Oscar Nominations:,2020-01-13T13:44:34+00:00,,review,https://www.slashfilm.com/571595/2020-oscar-nominations/,,,,Automated collection; review subject and Gilligan flag manually.
VOTD: How Movie Trailers Are Created To Coax Audiences Into Theaters - SlashFilm,2020-01-13T14:00:39+00:00,,review,https://www.slashfilm.com/571593/votd-how-movie-trailers-are-created/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-01-13T15:00:51+00:00,,review,https://www.slashfilm.com/571594/doctor-who-orphan-55-review/,,,,Automated collection; review subject and Gilligan flag manually.
,2020-01-13T15:30:00+00:00,,review,https://www.slashfilm.com/571599/silence-of-the-lambs-sequel-series/,,,,Automated collection; review subject and Gilligan flag manually.
2020 Oscar Snubs And Surprises: Who Landed The Unlikely Nods And Who Was Overlooked? - SlashFilm,2020-01-13T16:00:53+00:00,,review,https://www.slashfilm.com/571596/2020-oscar-snubs-and-surprises/,,,,Automated collection; review subject and Gilligan flag manually.
